estimator,parameter,estimate,std.dev,ci.lb,ci.ub,pvalue
iptw,RR,1.48435937243615,0.10034382015854,1.21934399676695,1.8069738747893,8.27478610127979e-05
tmle,ATE,-0.00451886823891032,0.00156338078044348,-0.00758303826270166,-0.00145469821511899,0.00384695212889021
iptw,ATE,0.00518525581422657,0.00152885196373374,0.00218876102761511,0.00818175060083803,0.000694855535445972
tmle,RR,0.67865270573856,0.169396078017856,0.486919740520325,0.945883801125214,0.0221143144611008
iptw,RR,1.83836031073808,0.096472604296278,1.52164381682338,2.22099849829001,2.76580921561776e-10
tmle,ATE,-0.00427684519124966,0.00158845546400029,-0.00739016069173608,-0.00116352969076323,0.00709280617343792
iptw,ATE,0.00775617805146355,0.00152767459499544,0.00476199086517567,0.0107503652377514,3.83210997389939e-07
tmle,RR,0.660696188883741,0.164875171799824,0.478255310386276,0.912733104109044,0.0119442333229898
iptw,RR,1.64947862494478,0.0969255483821049,1.36409154065439,1.99457269036687,2.42586056581116e-07
tmle,ATE,-0.00474201026088648,0.00157962485692499,-0.0078380180895437,-0.00164600243222927,0.00268225316843114
iptw,ATE,0.00653940618314562,0.00152682192054079,0.00354689020807939,0.00953192215821185,1.84375024396749e-05
tmle,RR,0.224690354260139,0.0570812833721244,0.200907778929712,0.251288205795204,8.36820446734916e-151
iptw,RR,0.218474095062787,0.0587542614887149,0.194709988484534,0.245138580639867,8.86301651425037e-148
tmle,ATE,-0.0105864217564343,0.000535280964926734,-0.0116355531693005,-0.00953729034356805,4.66872416437063e-87
iptw,ATE,-0.00763361278397436,0.000411453937829494,-0.00844004768341735,-0.00682717788453137,7.74468213758186e-77
tmle,RR,0.160363847627122,0.0628804026953961,0.141769423057427,0.18139710997736,2.86030870488745e-186
iptw,RR,0.148744591113377,0.0636844696871938,0.13129036729665,0.168519243574774,1.0386705706449e-196
tmle,ATE,-0.0115889529172274,0.000576286100281864,-0.0127184529185709,-0.0104594529158839,6.06636026551675e-90
iptw,ATE,-0.00870523560221216,0.000406553800334224,-0.00950206640864513,-0.0079084047957792,1.02709541656415e-101
tmle,RR,0.573630938817297,0.188386056376869,0.396531839845204,0.829826059105033,0.00317609157655031
iptw,RR,1.45141424380505,0.107066177436479,1.17667488881513,1.79030191529068,0.000502321350243284
tmle,ATE,-0.00598854875721675,0.00159162610452791,-0.00910807859894522,-0.00286901891548827,0.000168199831325009
iptw,ATE,0.00463294222336258,0.00153417027184206,0.00162602374440011,0.00763986070232504,0.00252911805573098
tmle,RR,0.586573422195743,0.194080556281511,0.400978153944661,0.858072631243424,0.00598432123429388
iptw,RR,1.63274626924265,0.103785294239027,1.33222168175073,2.00106364897355,2.31451168654342e-06
tmle,ATE,-0.0054550365363129,0.00155246761229669,-0.0084978171435793,-0.00241225592904649,0.000441771157096999
iptw,ATE,0.00594431590512771,0.00151887351384449,0.00296737852092071,0.00892125328933471,9.09171910648303e-05
tmle,RR,0.668172726140544,0.165782517411982,0.482807946741976,0.924704729842988,0.0150093356741614
iptw,RR,1.60835065664238,0.102155299087159,1.31651554800843,1.96487754256693,3.29000194364441e-06
tmle,ATE,-0.00455391289377094,0.00157914790296781,-0.0076489859098498,-0.00145883987769208,0.00392934930158481
iptw,ATE,0.00589054052704792,0.00151840831254131,0.0029145149206407,0.00886656613345513,0.00010470669397301
tmle,RR,0.26862148371092,0.0555874434398294,0.240893247226018,0.299541404094878,1.28042605376736e-123
iptw,RR,0.234803836014843,0.058237809915974,0.209475422033667,0.263194798091512,1.19998274315447e-136
tmle,ATE,-0.00951017133243353,0.000504594589559297,-0.0104991585547635,-0.00852118411010354,3.10088984119682e-79
iptw,ATE,-0.00747160087496092,0.000387762182540549,-0.00823160078730704,-0.00671160096261479,9.87312056561436e-83
tmle,RR,0.637926626252912,0.17226025844401,0.455137407716111,0.894126418930293,0.00906456286854212
iptw,RR,1.60402306626086,0.0981676091085907,1.32327524751423,1.94433471186744,1.48422311877934e-06
tmle,ATE,-0.00499187126992525,0.00157392593843295,-0.00807670942358724,-0.00190703311626326,0.00151599088101544
iptw,ATE,0.00614100921454631,0.00152404145819945,0.00315394284552949,0.00912807558356314,5.59136909840803e-05
tmle,RR,0.612866013698747,0.176567402168053,0.433581849064456,0.866283382381987,0.0055554170785639
iptw,RR,1.63066986868505,0.098393753868351,1.34466199803332,1.97751124410927,6.7044432255311e-07
tmle,ATE,-0.00544125748058757,0.00158921018677855,-0.0085560522105377,-0.00232646275063743,0.000617349457717386
iptw,ATE,0.00629902724791475,0.00152439062325234,0.00331127652796959,0.0092867779678599,3.59368792398113e-05
tmle,RR,0.254108755982197,0.0591779676644046,0.226280564062743,0.285359284542508,1.44071787027769e-118
iptw,RR,0.256204830319084,0.0564958159751556,0.229349600325332,0.286204619435652,2.26679460181481e-128
tmle,ATE,-0.010236972454879,0.000613266183998768,-0.0114389520884529,-0.00903499282130514,1.48506835095638e-62
iptw,ATE,-0.00714735152535444,0.000383008318719247,-0.0078980340358234,-0.00639666901488548,1.02622459703547e-77
tmle,RR,0.78334235771679,0.14114338891836,0.594032409877391,1.0329827787005,0.0836209372027814
iptw,RR,1.70145678090937,0.0927222543576582,1.41871642241556,2.04054533489745,9.92478939381458e-09
tmle,ATE,-0.00299054868069745,0.00155761096305136,-0.00604341007020286,6.23127088079552e-05,0.0548631195117091
iptw,ATE,0.00720587545011822,0.00152721054981542,0.00421259777567039,0.0101991531245661,2.37794600319872e-06
tmle,RR,0.706892436731411,0.156684046534109,0.519976399908917,0.960999224571736,0.026838313686776
iptw,RR,1.7501680667624,0.0928458114350854,1.458979727927,2.09947280505881,1.65589350596815e-09
tmle,ATE,-0.00402344214226369,0.00156187927186224,-0.00708466926331332,-0.000962215021214048,0.00999430328905276
iptw,ATE,0.00753050363061662,0.00152754201996759,0.00453657628660858,0.0105244309746246,8.23064004121665e-07
tmle,RR,0.772078898845963,0.149386541811821,0.576107631598758,1.0347126011661,0.0833557821402935
iptw,RR,1.64172506240619,0.0968162740336249,1.35797028317365,1.98477184215963,3.04729535894604e-07
tmle,ATE,-0.00301065447639893,0.00155417666287312,-0.00605678476124289,3.54758084450237e-05,0.05272849202628
iptw,ATE,0.00648047272944019,0.00152596666315789,0.00348963302804197,0.00947131243083842,2.16846946796777e-05
tmle,RR,0.145570972079135,0.0629970620205,0.128662381470135,0.16470166081127,1.65337809992398e-205
iptw,RR,0.13585924962766,0.060351351900173,0.120702995373331,0.152918621880937,6.74605965082404e-240
tmle,ATE,-0.0122491827317006,0.000592349027557793,-0.0134101654919912,-0.01108819997141,5.35444246335975e-95
iptw,ATE,-0.00868369928998765,0.000389909896613017,-0.0094479086445649,-0.0079194899354104,7.05433405295152e-110
tmle,RR,0.592692019791048,0.187536174823282,0.410391160995332,0.855973187804568,0.00528345301995903
iptw,RR,1.50786099042419,0.10692680376037,1.22277076140849,1.85942029217647,0.000122598418731793
tmle,ATE,-0.00556120515586356,0.00159223724519799,-0.00868193281129489,-0.00244047750043222,0.000478165476955081
iptw,ATE,0.00501773031321092,0.00152817562382753,0.00202256112845693,0.00801289949796492,0.00102534820611939
tmle,RR,0.672258250080598,0.17613651179968,0.476001663000493,0.949431882133907,0.0241601124859009
iptw,RR,1.68511128946854,0.0995921856598645,1.3862947101506,2.04833794510105,1.60851558035589e-07
tmle,ATE,-0.00419145873209687,0.00155580720862565,-0.00724078482789094,-0.00114213263630281,0.00705846302118306
iptw,ATE,0.00655353945690424,0.00152212476723758,0.00357022973314217,0.00953684918066631,1.66593527737946e-05
tmle,RR,0.217117975083973,0.0617156842400965,0.192381494543286,0.245035081032486,3.29120231250017e-135
iptw,RR,0.216510586611406,0.0603752057546196,0.192347997090734,0.243708459790733,1.0612844500545e-141
tmle,ATE,-0.0103991631759476,0.000579769270389925,-0.0115354900652549,-0.00926283628664024,6.09403981766553e-72
iptw,ATE,-0.00759194059521,0.000403957158406726,-0.00838368207698433,-0.00680019911343568,8.46783448734789e-79
tmle,RR,0.671268541834626,0.162755194206887,0.487931462037014,0.923493339362902,0.0143257015734998
iptw,RR,1.62167073879144,0.100173278628131,1.3325853395748,1.97346909571397,1.39158154675841e-06
tmle,ATE,-0.00459214184522246,0.00158704199024298,-0.00770268698805147,-0.00148159670239346,0.00380946890661357
iptw,ATE,0.00612784474463119,0.00152430420355802,0.00314026340417445,0.00911542608508793,5.81751577733637e-05
tmle,RR,0.19375288693607,0.0618744762866734,0.171624993008917,0.218733766789498,5.09632355654823e-155
iptw,RR,0.143378532559131,0.068506125961613,0.125363645031899,0.163982178354649,7.96928788808748e-177
tmle,ATE,-0.0109510695908506,0.000523953724259965,-0.0119780000199658,-0.00992413916173548,5.26181176579283e-97
iptw,ATE,-0.00862760426191776,0.000410607350275863,-0.00943237988024587,-0.00782282864358965,5.1145966501507e-98
tmle,RR,0.612395784267912,0.18843022568729,0.423292032017728,0.885980760850712,0.00925656711965401
iptw,RR,1.4845109629017,0.111214628365573,1.19376088841407,1.84607555865151,0.000381648585180372
tmle,ATE,-0.00508900081548193,0.00156590232552557,-0.00815811297681957,-0.0020198886541443,0.00115452116623994
iptw,ATE,0.00465291126159313,0.00152947741697318,0.00165519060915836,0.00765063191402791,0.0023488892222267
tmle,RR,0.178708330507038,0.0629950332302058,0.157951344913585,0.202193070341283,1.60653025697301e-164
iptw,RR,0.122046440333281,0.0688353306867703,0.106643005785701,0.139674735237277,4.66224669685889e-205
tmle,ATE,-0.0114937834532561,0.000569100884654103,-0.012609200690748,-0.0103783662157642,1.05320776830476e-90
iptw,ATE,-0.00907942216760004,0.000401458875886322,-0.00986626710561117,-0.00829257722958892,3.01138301897308e-113
tmle,RR,0.209956716267164,0.0622553299261183,0.185839461714616,0.237203779536257,1.00981035715003e-138
iptw,RR,0.19243646752032,0.0610385481430238,0.170738424552827,0.216891974543443,1.51205111895318e-160
tmle,ATE,-0.0109112104652017,0.000615654293588885,-0.0121178707075634,-0.00970455022284006,2.78894063948473e-70
iptw,ATE,-0.00809153269555262,0.000406969906423208,-0.00888917905493374,-0.00729388633617149,5.78180471302195e-88
tmle,RR,0.6432252805062,0.168887706985004,0.461961335525013,0.895613398060837,0.00898186855123677
iptw,RR,1.61122058752152,0.100189751169459,1.32395532797441,1.96081523809794,1.92744553865001e-06
tmle,ATE,-0.00500384468266086,0.0015866828333211,-0.00811368589085818,-0.00189400347446353,0.00161241516370253
iptw,ATE,0.00609889136036589,0.00152878871659805,0.00310252053586249,0.00909526218486928,6.62512952555171e-05
tmle,RR,0.734697875926337,0.158448901378399,0.538563398567665,1.00226077436054,0.0516893529941424
iptw,RR,1.83000025722699,0.0963115667003824,1.51520221512926,2.21020066365541,3.50544784292863e-10
tmle,ATE,-0.00349234941590686,0.00157912469280408,-0.00658737694090072,-0.000397321890912993,0.0269961879006905
iptw,ATE,0.00759822541126245,0.00151674441405492,0.0046254609859625,0.0105709898365624,5.45540070404116e-07
tmle,RR,0.605072454622868,0.175170229056434,0.429242003436993,0.852928353730144,0.00412935048337654
iptw,RR,1.69249658796529,0.0924739005350553,1.41193230497624,2.02881164357406,1.26812565480105e-08
tmle,ATE,-0.00565326650020373,0.00158919796115508,-0.00876803726837218,-0.00253849573203528,0.000374674872619258
iptw,ATE,0.00720105856163112,0.00152760493224563,0.00420700791182393,0.0101951092114383,2.42956172679351e-06
tmle,RR,0.610837442309942,0.186143092392271,0.424111806415916,0.879773624037806,0.00809470127856314
iptw,RR,1.53544083993029,0.104430205446137,1.25124379221949,1.88418802761362,4.02117571477731e-05
tmle,ATE,-0.00515335192188917,0.00155382953324493,-0.00819880184516391,-0.00210790199861443,0.000911365755207381
iptw,ATE,0.00529912660582605,0.00152237057802699,0.00231533510176973,0.00828291810988238,0.00049984618377243
tmle,RR,0.589603770348175,0.185617787709749,0.409790706253168,0.848317447672949,0.0044244998629836
iptw,RR,1.68995726070231,0.0988873461104905,1.39220330290681,2.05139259261737,1.12013593169183e-07
tmle,ATE,-0.00569914415763888,0.00159173187280878,-0.00881888130138857,-0.00257940701388918,0.000342980071205396
iptw,ATE,0.00663119450242013,0.00152230008635371,0.00364754115950464,0.00961484784533562,1.32438795857599e-05
tmle,RR,0.139798482027687,0.0646191901121972,0.12316817356087,0.158674233872493,1.25637327579133e-203
iptw,RR,0.097768863877665,0.0793771947513188,0.0836824868282901,0.114226418289208,1.29583258545646e-188
tmle,ATE,-0.0119159942871819,0.00056081367642355,-0.0130151688950096,-0.0108168196793542,3.46299653224785e-100
iptw,ATE,-0.00910442938713879,0.000395939350345343,-0.00988045625387785,-0.00832840252039973,5.29041041614456e-117
tmle,RR,0.202783610188301,0.0615392407294848,0.179742407299683,0.228778467912915,3.18441206295856e-148
iptw,RR,0.219039097076308,0.0623190041556829,0.193854375540635,0.247495708643148,3.86234145814705e-131
tmle,ATE,-0.0107406893190679,0.000592910448364997,-0.0119027724439208,-0.00957860619421502,2.41807435704114e-73
iptw,ATE,-0.00751012661545328,0.000409097582748125,-0.008311943143802,-0.00670831008710456,2.86023733641129e-75
tmle,RR,0.150445088331755,0.0668627768494252,0.131966687260402,0.171510894703964,1.51784644481248e-176
iptw,RR,0.152397264599916,0.0681811202341488,0.133334119435333,0.174185919972276,1.38174610332347e-167
